-2.813549498527939896e+00,-4.685972804974194439e+00,-2.128747226602966336e+00,-3.273553444447935057e+00,-1.966236191215896767e+00,-3.370497774929116730e+00,1.993137532277665436e+00,2.715108316681932088e+00,1.455244762826692906e-01,-2.641931118824368596e+00,-2.699603734012257839e+00,5.715166362058532457e-02,-3.658150370126508122e+00,6.146226298496344498e-01,-1.799979689496016277e-01,1.796687556456436852e+00,2.387072919303251162e+00,-3.348593443287459781e+00,-3.993062927349595448e+00,4.275875736114292280e+00,-2.797284690266535812e+00,-3.997919284999661649e+00,2.930562921829903189e+00,-3.925735733163967289e+00,-4.425909435778727641e-01,-3.928838705570413481e+00,3.257257848674051104e-01,-5.392518883849097833e-01,-3.202797827404705089e+00,4.850405271691858644e+00,1.632264927658747311e+00,1.301283849262036441e+00,5.027064580644102776e-01,-4.700626345185003885e+00,-3.942088264589199476e+00,-1.501913176943810768e+00,-4.495959452614574303e+00,5.165451502515558957e-01,3.068721140242718803e+00,-1.233647013138329029e+00,4.313053143523365662e+00,-1.960374837035044671e+00,-8.920944571613826923e-01,-2.882813492378464293e+00,-8.934357263515932956e-01,-4.071395914332117449e+00,3.705882636197971536e+00,-1.682148634279548638e+00,4.355849135956260554e+00,1.405710817692798820e+00
-4.374832863023984331e+00,-4.352473413023147941e-01,1.977895867039767275e+00,1.763969666990824692e+00,-4.501444266913669168e+00,2.202118633886827048e+00,3.847327667025417952e+00,-4.692786708854623789e+00,3.117711027806889135e+00,-3.920887924342358666e+00,4.526681423342557409e+00,9.756079147685250419e-01,3.095026485011462825e-01,-1.457956123185888408e+00,-2.145793029891941650e+00,-2.213644077592917814e+00,3.947384269293868542e+00,1.735148073332525520e+00,-1.821056778484653194e+00,-3.568093812222908667e+00,-4.579102456472046612e+00,1.757017329580172316e+00,-3.389954358813422886e+00,-4.043672530612192340e+00,1.257329924323715709e+00,-3.725658535678746386e+00,4.400325457461102374e+00,-3.300537656045907653e-01,4.312952816079139495e+00,3.346028785263586158e-01,1.016500124386200632e+00,-4.831450045671457083e+00,9.310915607232637115e-01,2.521086875065491562e+00,-1.098329238454875956e+00,1.212684888354493395e+00,-1.453890621550530948e+00,-2.500866326725885713e+00,-3.101973877066789065e+00,-3.417256588691541808e-01,-3.131020192708802163e+00,-1.784083481117248127e+00,-2.674806870593725350e+00,-3.597474910978757379e-01,4.796839998454155207e+00,7.076512518522282136e-02,2.961046809941092484e+00,-9.755729431460524737e-01,-3.250265093861814059e+00,1.550153104641196933e+00
-2.381647267274210833e+00,-1.191423686871791787e+00,1.390618063671061222e+00,3.571360026756023487e+00,-4.347040191405891818e+00,2.948506230437764053e+00,4.963445163849719677e+00,2.933389322177916370e+00,-2.562824914824486378e+00,-3.303175966551066267e-01,-6.944070781765177003e-01,3.185138147658069130e+00,-2.459529941318168156e+00,3.361573458182075314e+00,-2.146729016537570978e+00,3.824452032223108588e+00,3.341934692578670152e+00,-2.286137543169843855e+00,-1.560549267863275968e+00,8.005875380383278284e-01,3.931273083806319235e+00,-2.896245078652622595e+00,-4.405550535858928640e+00,-3.309670427468580645e+00,-2.295077422838062375e+00,7.128942563325946224e-02,-2.858323344070060834e+00,-2.843550579667283529e+00,-4.407936085634486467e+00,4.832354878099861750e+00,4.093183733973491556e+00,7.455126667325018275e-01,1.234185836406301640e+00,-2.017468171163927515e+00,2.208307019530173498e+00,-5.170508727946456773e-01,2.219777846147583666e+00,-2.855961356178653432e+00,-3.221816720871441220e+00,3.949231792009344488e-01,3.220759480220866777e+00,-3.024174079587921504e+00,-3.850933291395724822e+00,-2.728954598071981152e+00,-3.064892343881668868e+00,-4.427480761049297442e+00,3.229104984395574363e+00,-3.765208189242757797e+00,-3.701246172183129346e+00,3.619511122218380450e+00
-3.076256354111281954e+00,1.538693103719389832e+00,-3.521409733228958672e+00,-4.536344800920467435e+00,3.128925186113223234e+00,1.914809986931898855e+00,-2.223814670140479066e+00,2.734372881914076459e+00,-2.747866875639005890e+00,-3.211933426097142164e+00,4.807324483828455897e+00,1.062979721028205482e+00,-4.444036184283310043e+00,4.036649819456991750e+00,1.922786919425063523e+00,1.924114659054692922e+00,3.180433640103805359e+00,4.042010073103410761e+00,9.166387181587580812e-01,-2.040398868693817924e+00,-1.547372079448790849e+00,4.692022438307624554e+00,-2.371332574903636470e+00,2.792858058226873830e+00,-4.663890759475250114e+00,-3.453751542865600932e+00,-2.324544216489953463e+00,2.041846347573116560e+00,-4.842343003953306635e-01,1.793208184509573755e-01,7.332156018381708051e-01,3.608054558738654549e+00,9.689136925414025825e-01,1.012346042482922925e+00,2.258462850346045769e-01,-9.764494339884342011e-01,-1.549744704615150237e+00,-2.865111347359672322e-01,-4.887620184634692500e+00,-4.662869944495037444e+00,-2.413222375536209441e+00,-5.723092477115923060e-01,-1.573174018631139148e+00,-3.596384509535930363e+00,-2.879950752575521911e+00,-3.755140453091401209e+00,4.333910306841742610e+00,-9.756095628550802701e-01,5.710120645084888480e-01,-4.178583217972154706e+00
-1.205232070252400867e+00,2.613753776193864731e+00,-3.491796994096667550e+00,5.377761550474016161e-01,-1.536605792475663534e+00,4.708574496882750537e+00,2.136218399636060639e-01,4.906140813578666382e+00,-1.763518637386916055e-01,3.699069319972037917e+00,-2.599454974557768860e+00,-7.234912504470774053e-01,2.782643381173397046e+00,-2.677970316587348076e+00,2.409716342347874019e+00,4.199079752003406441e+00,-6.679796221604981099e-01,-9.019458182048900596e-01,-4.557331479554927789e+00,-3.336426546075542454e+00,-2.887501115944114183e+00,-3.653029896233359608e+00,-4.536974676108146198e+00,3.910240415529461444e+00,-1.424933881907458399e+00,-4.179810624391398832e+00,4.883404258668072373e+00,-4.341400952777791922e+00,-9.089153767574220666e-02,4.044816133982774176e+00,2.002468018957685558e+00,-4.963162564411179645e+00,2.050442169537177506e+00,-2.807777705585539074e+00,1.889233741129839217e+00,8.563707101635511520e-01,-4.302953986591320223e+00,-1.786771446919264150e+00,-4.096199634259376055e+00,-2.753867460345943208e+00,-3.078952303671536050e+00,1.731130081164976353e+00,-2.046027891452037117e+00,-4.225899885542629519e+00,4.955216426723199064e-01,3.943232524302292319e+00,3.102492827643294149e+00,9.109772534432600821e-01,1.310114674869018003e+00,2.103886102594179519e+00
-1.063361532104766027e+00,1.637469325978946344e-01,1.558497183531802222e+00,-2.145830473215148970e+00,5.727539322943417943e-01,4.220341384697334775e-02,-1.844406771019547975e+00,-4.021659408128462232e+00,4.089172866785347082e+00,-1.128642207870568015e+00,-4.357965299677747595e+00,8.537612617267757997e-01,-2.071108345601074596e+00,-2.740390454935374365e+00,5.329721674032859013e-01,-3.815132818669485282e+00,3.466337424126749056e+00,-8.240046868470223274e-01,-1.364184774363619290e+00,2.164516912264017101e+00,-9.766724934219972454e-02,-3.314403609170270215e+00,-1.834863007908133170e+00,-2.945144927990360983e+00,1.863995338706740945e+00,-1.595638028357329929e+00,-3.862259663379805641e+00,-2.070217985030230246e+00,4.468354918592909897e+00,-3.889968760681838056e+00,4.133389882492284784e+00,3.533523830596914550e+00,-9.921524914912875914e-01,-2.245471778383656414e+00,1.746082213529392746e+00,3.727354366269658215e+00,-2.003654467895152891e+00,3.114615872369862259e+00,3.389193668407131099e-01,-4.788449302304873534e+00,-1.730463217902248552e+00,1.542122092785874088e+00,-1.820274836040130850e+00,-1.665521152473561362e+00,-2.373884799417613767e+00,-8.186700363009009607e-01,-1.002611819628389522e+00,5.801660223847378006e-01,-3.641207139967195250e+00,-3.379264862327628016e+00
3.817371153501438741e-01,9.378656411467831688e-01,4.227688901484100370e+00,3.885940099601663533e+00,-4.939628340964690167e+00,2.313093565298190768e+00,4.822066441931832870e+00,1.775241441216723892e+00,-4.178253127835268366e+00,3.642257812172504217e+00,2.569242333727435934e+00,-2.881299397169287069e+00,3.957629030347694865e+00,4.728065983032587738e+00,-4.674517661525070977e+00,-4.466404445183607130e+00,2.431501370627491276e+00,-4.663115859534628704e+00,-4.420153521170861133e+00,-1.351644485178489230e+00,3.474266647839257871e+00,-7.527374534542863316e-01,2.159935150356750988e+00,-1.459026650186375562e+00,-3.384003617231169159e+00,-4.268218508443721859e-01,6.396517021356817878e-02,-4.912764028226187740e+00,1.538980828199452588e+00,2.726594081140224723e+00,-4.794353661691510560e+00,-3.135104061147599097e+00,-2.871678154485035606e-01,4.294587903323797917e+00,9.737986015844803944e-01,-3.355573783995069448e-02,-4.926743633795736876e+00,6.401309046569361172e-01,-2.264566964755224454e+00,-2.314783126396915414e+00,-8.104545769956894574e-01,2.627038057852272068e+00,-2.122857151129968756e+00,-2.307639875563087806e+00,-1.566474164495177401e+00,1.204547120381729286e+00,2.653413013951882782e+00,-4.942934874693588831e+00,-3.234633290836979924e+00,2.309494238953363698e+00
-1.721706744851634330e+00,-3.291024810102118892e+00,-2.048735611067764584e+00,-4.890042391078154083e+00,2.692335289070122428e-01,1.976332714416404457e+00,-3.560279618492376841e+00,4.236564948540955555e+00,1.256596515994413465e+00,-1.550132508611002713e+00,4.948815315543297899e+00,4.570907176845061315e+00,-4.717957395308295609e+00,2.537569990340569959e+00,2.257307145042943830e+00,3.199591620553551508e+00,1.685859215851252202e+00,-1.079834229533951362e+00,4.320037205020259563e-01,-4.229737854169944633e+00,1.143515890243950395e+00,2.347322549216698917e+00,-2.300002932241115516e+00,1.134235929754767724e+00,-1.593544502977994881e-02,1.899252638485780409e+00,6.800516922769226369e-01,-1.304930168576232674e-01,-5.857243560698996987e-01,-3.047437026293255080e+00,1.749918920334004646e+00,2.951408950527446784e+00,4.537883025647250435e+00,-6.912171359114172020e-02,2.589030361222501853e+00,1.384736000093720776e+00,-3.603484864901677298e+00,3.699791740684107211e+00,-3.195900227281769368e+00,1.687434804695988610e+00,-3.025651622326286372e-01,2.494178400829403230e-01,-4.584251599442534797e+00,3.325237765242185617e+00,3.578429630818810381e+00,2.810967944069092894e+00,-1.652222617969557383e+00,-4.685291351686764472e-01,2.727308316033269620e+00,2.029110632813567960e+00
4.693371772266527131e+00,2.764709670802206531e+00,-1.767599707703435552e+00,-1.206458702452237741e+00,1.011081286825739056e-01,-3.028983373223994580e+00,-4.170686385240522931e+00,-4.560181435295215024e+00,-6.075472373933532566e-01,-2.748282869437944420e+00,-3.096488939926928197e+00,-3.105089258999894852e+00,1.166795104832653251e+00,3.761842813300578570e+00,-1.608758894734899414e+00,-5.354480409437538668e-01,-7.756177721492987231e-01,-1.935189537994430609e+00,-3.370258885219281630e+00,3.896390085931145109e+00,4.511339740810853982e+00,-4.902557405459329054e+00,7.553828927889272293e-01,-3.891383823542948761e-01,-1.469168957824299682e+00,2.849594630782549487e+00,-2.464461792480616698e+00,2.868267684668198925e+00,4.660694273776659458e+00,4.894527838107768147e+00,4.687582658521519008e+00,-1.497207473128195687e+00,-3.077454895436326776e+00,3.872085653644470327e+00,2.736668619409287295e+00,-3.451229408467502147e+00,-1.896827722025555829e+00,2.677405847927571969e+00,1.204725006887618299e+00,1.446284783771201177e+00,2.336307930690079360e+00,1.023069967823890813e+00,3.971587954276580845e-01,-3.342367359530422632e+00,-4.457406016570605090e+00,4.372373078132058666e+00,-4.728681734623560118e+00,-2.526199744174524309e+00,-1.929977688253539103e+00,1.153234846626283172e-02
5.879293273945140896e-01,-1.240624258132050350e+00,-2.818132480369015536e+00,1.310855567587156045e+00,7.793705306926970167e-01,3.910487051529305091e+00,1.452319661816131813e+00,5.267726581977507649e-01,-3.473282650151869877e+00,3.566930030589098521e+00,-3.370735352366809323e+00,-3.150580817329141858e+00,-3.649002724694321298e+00,-3.158886107147318434e+00,-1.476650634546572416e+00,4.077869079400054275e+00,-6.892717794903733264e-01,-5.640963731959312000e-01,3.516150765528587741e+00,1.444960756342116071e+00,-3.369221394116373780e+00,2.335730092813097514e-01,-1.474645149973946801e+00,-2.169456801491769227e-01,-7.346328207326644488e-01,2.568668166690503796e+00,4.134211336496404599e+00,-3.579762125173217235e+00,2.376160418326422885e-01,-2.716247233255948412e+00,-3.867452937417821257e+00,7.762692717749439808e-01,-1.403926576021347294e+00,-3.224661349145826250e+00,-3.460643895012202265e+00,-4.463841005662789740e-01,-9.402139930914685806e-01,-7.476287721640293427e-01,4.071009494448027510e+00,-3.804972787087246289e+00,-3.996195109601852202e+00,-2.443540415351542983e+00,1.569205656339454080e+00,4.927889256816850860e+00,8.496253534087570003e-01,3.948886777375552271e+00,1.875103316666072217e+00,3.283628987037456426e+00,-1.075361263229078546e+00,-6.979577078822964964e-01
